gem_tracker,gem_source_file,asset_group,gem_id,location_id,name,unit,capacity_mw,status,start_year,retired_year,fuel_type,technology,fuel_detail,captive_type,captive_use,is_captive,operator,owner,lat,lon,province_gem,ch4_reported,cmm_co2e_100,capacity_mtpa
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088226,L100001078396,Niğde solar project V,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9546,34.62,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088357,L100001078527,Niğde solar project VI,--,3,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8076,34.6056,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088381,L100001078551,Niğde solar project VII,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9425,34.6575,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088454,L100001078624,Niğde solar project VIII,--,6.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0151,34.7935,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088634,L100001078804,Niğde solar project X,--,2.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8039,34.6615,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088745,L100001078915,Niğde solar project XI,--,1.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1405,35.0245,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088802,L100001078972,Niğde solar project XII,--,4.2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.186,34.7585,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088816,L100001078986,Niğde solar project XIII,--,3.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0747,34.8735,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088892,L100001079062,Niğde solar project XIV,--,3.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.059,34.8606,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089081,L100001079251,Niğde solar project XIX,--,3.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0327,34.8028,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088943,L100001079113,Niğde solar project XV,--,3.5,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9242,34.6228,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088946,L100001079116,Niğde solar project XVI,--,2.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9468,34.6035,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089025,L100001079195,Niğde solar project XVII,--,6.4,operating,2025,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8723,34.4296,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089028,L100001079198,Niğde solar project XVIII,--,3.2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.947,34.56,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089099,L100001079269,Niğde solar project XX,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0579,34.7743,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089125,L100001079295,Niğde solar project XXI,--,11,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9574,34.5527,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089148,L100001079318,Niğde solar project XXII,--,1.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7808,34.3542,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089226,L100001079396,Niğde solar project XXIII,--,1.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0464,34.7645,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089244,L100001079414,Niğde solar project XXIV,--,5.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9261,34.5029,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089622,L100001079792,Niğde solar project XXIX,--,5.8,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.3112,34.9159,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089316,L100001079486,Niğde solar project XXV,--,5.7,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.972,34.5712,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089331,L100001079501,Niğde solar project XXVI,--,6.6,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9465,34.5917,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089446,L100001079616,Niğde solar project XXVII,--,3.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.2032,34.7541,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089535,L100001079705,Niğde solar project XXVIII,--,4.4,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.3046,34.5928,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089637,L100001079807,Niğde solar project XXX,--,3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9529,34.6055,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089782,L100001079953,Niğde solar project XXXI,--,1,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8065,34.4943,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089858,L100001080029,Niğde solar project XXXII,--,1.6,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7528,34.3832,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089890,L100001080061,Niğde solar project XXXIII,--,3.2,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8464,34.5848,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087590,L100001077760,Nusaybin Edt solar project,--,18,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.1184,41.2575,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835410,L100000831472,Obruk Bes solar project,--,8,operating,2016,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.171,33.209,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835411,L100000831473,Obruk solar project,--,13.1,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1604,33.1788,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087541,L100001077711,Of solar project,--,14.3,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.9085,40.7717,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835412,L100000831474,Omicron Engil208 solar farm,--,10,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Omicron Güneş Enerjisi Elektrik Üretim ve Ticaret,NA,38.3841,43.2018,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835413,L100000831475,Omicron Erciş solar farm,--,10,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Omicron Güneş Enerjisi Elektrik Üretim ve Ticaret,Akfen Renewable Energy [100%],38.3845,43.2011,Denizli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087373,L100001077543,Ordu Hybrid solar project,--,2.7,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.8882,37.9073,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088765,L100001078935,Ordu solar project,--,1.3,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7277,37.0154,Ordu,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087458,L100001077628,Orenkuyu solar project,--,14,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.9772,39.4255,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087518,L100001077688,Ortakci solar project,--,11.7,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.9738,28.7734,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001020002,L100001017996,Ortaören-köyü solar farm,--,30,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Özbal İnşaat Elektri̇k Temi̇zli̇k Turi̇zm Ve Orman Ürünleri̇ Sanayi̇ Ve Ti̇caret Li̇mi̇ted Şi̇rket,37.8421,39.8434,Diyarbakır,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835414,L100000831476,Osmancik Hybrid solar project,--,9.4,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Turhal Enerji Uretim Elektrik Ve Ticaret Limited Sirketi,NA,40.7452,30.1095,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087853,L100001078023,Osmaniye solar project I,--,12.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.111,36.1425,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087884,L100001078054,Osmaniye solar project II,--,5.1,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0207,36.092,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087917,L100001078087,Osmaniye solar project III,--,1.1,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1294,36.2142,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088218,L100001078388,Osmaniye solar project IV,--,5.9,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.3088,36.3369,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088799,L100001078969,Osmaniye solar project IX,--,2.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1429,36.5287,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088444,L100001078614,Osmaniye solar project V,--,7.6,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1453,36.5007,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088477,L100001078647,Osmaniye solar project VI,--,3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.102,36.1301,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088596,L100001078766,Osmaniye solar project VII,--,2.5,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2198,36.3402,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088739,L100001078909,Osmaniye solar project VIII,--,2.4,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0123,36.0902,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088846,L100001079016,Osmaniye solar project X,--,4.5,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1994,36.4876,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089364,L100001079534,Osmaniye solar project XI,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0246,36.1343,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089540,L100001079710,Osmaniye solar project XII,--,1.2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1648,36.3415,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089618,L100001079788,Osmaniye solar project XIII,--,1.1,operating,2025,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0112,36.1122,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835415,L100000831477,Ova Hybrid solar project,--,13.5,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Ova Enerji Anonim Sirketi,NA,40.4765,30.1905,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087355,L100001077525,Ovacik Hybrid solar project,--,6,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.9334,27.1257,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057581,L100001049929,Oze Depolamali solar farm,--,29,pre-construction,NA,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,Oze Construction Concrete Industry and Trade Joint Stock Co,39.2075,31.4256,Eskişehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087539,L100001077709,Ozler solar project,--,15.6,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.5855,41.4296,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835420,L100000831482,Palabiyik solar project,--,8.2,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.5487,35.0988,Çorum,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087430,L100001077600,Pan- 5 solar project,--,15.4,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,39.1656,33.093,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835421,L100000831483,Pazaryeri solar farm,--,10.7,operating,2017,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,39.9994,29.9576,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835422,L100000831484,Pinarkent A solar project,--,8.3,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8221,29.2403,Denizli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835423,L100000831485,Pitane Hybrid solar project,--,4.8,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bicakcilar Candarli Elektrik Uretim Limited Sirketi,NA,38.9742,26.9352,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087499,L100001077669,Platin Grup Cubuk solar project,--,12,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.1617,32.9638,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001063885,L100001055935,Polatli solar farm,--,1.8,operating,2013,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Halk Enerji,39.5503,32.1152,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835425,L100000831487,Psi Engil207 solar farm,--,11.5,operating,2019,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Psi Güneş Enerjisi Elektrik Üretim Ve Ticaret,Akfen Renewable Energy [100%],38.374,43.2182,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835426,L100000831488,Ra Güneş Mardin solar farm,--,11.4,operating,2019,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Ra Güneş Enerjisi Üretim Sanayi Ve Ticaret,NA,37.2702,40.7522,Antalya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087428,L100001077598,Renktas 2 solar project,--,12.8,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.8116,32.7391,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835427,L100000831489,Renoe Acıpayam solar farm,--,9.9,operating,2017,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Renoe Enerji Yatırım Bilişim Teknolojileri Sanayi Ve Ticaret,Akfen Renewable Energy [100%],37.4401,29.439,Van,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087591,L100001077761,Renro solar project,--,16.9,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.5824,32.9073,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087578,L100001077748,Rol solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.1744,36.4633,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835428,L100000831490,Sacikara solar project,--,13.6,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5739,32.1986,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835429,L100000831491,Sakarya Biyogaz Enerji Uretim Tesisi solar project,--,9.6,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Sakarya Entegre Kati Atik Yonetimi Anonim Sirketi,NA,40.8476,30.3835,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088333,L100001078503,Sakarya solar project I,--,1.1,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7649,30.6443,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088334,L100001078504,Sakarya solar project II,--,1.1,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7649,30.6443,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088866,L100001079036,Sakarya solar project III,--,4.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.8509,30.3287,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089320,L100001079490,Sakarya solar project IV,--,4.2,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7504,30.6493,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089501,L100001079671,Sakarya solar project V,--,2.9,operating,2025,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7606,30.3838,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089509,L100001079679,Sakarya solar project VI,--,1.5,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.9369,30.388,Sakarya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089885,L100001080056,Sakarya solar project VII,--,1.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.7061,30.3989,Sakarya,NA,NA,NA
